id,loan,contact,day,month,duration,campaign,previous,y
19527,no,cellular,2,apr,237.5326337,6,0,0
19528,no,cellular,29,jan,,2,1,0
19529,no,cellular,22,aug,224.0378038,2,0,0
19530,yes,cellular,1,oct,,1,0,1
19531,yes,cellular,21,nov,414.8599683,1,0,0
19532,no,cellular,20,nov,375.747228,1,0,1
19533,yes,sending _document,27,jun,285.3587854,1,0,0
19534,no,cellular,28,jan,221.9896111,3,0,1
19535,no,cellular,7,aug,,2,0,0
19536,yes,cellular,4,feb,220.0860209,2,0,0
19537,no,cellular,13,may,,1,3,0
19538,no,cellular,31,jul,218.8560414,13,0,1
19539,yes,cellular,22,aug,307.9645528,2,0,0
19540,no,cellular,14,aug,128.4438977,2,1,0
19541,no,cellular,6,feb,,2,0,0
19542,no,cellular,18,nov,183.9546711,2,2,0
19543,yes,sending _document,27,may,339.7282178,2,0,0
19544,no,cellular,6,may,430.8527112,1,0,0
19545,no,cellular,20,nov,255.7206993,1,0,0
19546,yes,sending _document,20,may,368.8437071,1,0,0
19547,no,cellular,31,aug,319.4617192,3,5,1
19548,no,cellular,7,jul,430.4859789,5,0,1
19549,no,sending _document,2,jul,225.761415,2,0,0
19550,yes,cellular,14,may,278.4293015,1,0,0
19551,no,cellular,25,aug,219.3722337,5,0,1
19552,no,cellular,25,aug,218.5321892,12,0,0
19553,no,cellular,11,feb,267.8917468,1,4,0
19554,yes,sending _document,5,jun,371.9944705,1,0,1
19555,no,cellular,25,oct,350.4815873,1,2,1
19556,no,sending _document,17,jun,,2,0,0
19557,no,sending _document,5,jun,,1,0,0
19558,no,cellular,11,aug,,4,0,0
19559,no,cellular,28,apr,167.7426432,2,8,1
19560,no,sending _document,12,may,380.6907324,1,0,1
19561,no,cellular,18,may,377.157172,1,0,1
19562,no,cellular,21,aug,247.531302,4,0,1
19563,no,sending _document,14,may,364.8515454,1,0,0
19564,no,cellular,29,jul,,2,0,0
19565,yes,cellular,25,jul,420.8898714,2,0,0
19566,no,sending _document,3,jun,270.0055149,6,0,0
19567,no,cellular,12,may,264.7618676,2,3,0
19568,no,sending _document,30,may,248.9335615,5,0,1
19569,no,sending _document,15,may,263.4070954,3,0,0
19570,no,sending _document,16,jun,,1,0,0
19571,yes,cellular,8,aug,475.2891249,2,0,0
19572,no,sending _document,19,jun,372.2525663,3,0,0
19573,no,cellular,10,aug,118.3064909,1,0,0
19574,no,cellular,18,nov,286.0543433,3,0,0
19575,no,cellular,22,apr,,5,0,0
19576,no,cellular,11,aug,272.4248006,4,0,1
19577,no,cellular,30,jan,214.8416542,1,0,0
19578,no,sending _document,19,jun,,1,0,0
19579,no,cellular,25,jul,266.9245449,12,0,1
19580,no,cellular,18,nov,359.5456494,2,0,0
19581,no,cellular,21,nov,,2,0,0
19582,no,cellular,28,jul,276.207604,20,0,0
19583,no,cellular,21,nov,,2,0,0
19584,no,cellular,5,aug,,1,0,0
19585,no,cellular,18,jul,248.9852326,1,0,0
19586,yes,cellular,17,nov,333.0690597,2,2,0
19587,yes,cellular,8,jul,370.9608288,2,0,0
19588,no,sending _document,28,may,323.2634218,4,0,0
19589,yes,sending _document,24,jun,410.3044033,1,2,1
19590,yes,cellular,10,jul,,1,0,1
19591,no,cellular,6,feb,,2,0,0
19592,no,cellular,21,nov,408.0463295,1,0,0
19593,no,cellular,23,feb,228.658899,1,7,1
19594,no,sending _document,23,may,349.6057575,3,0,1
19595,no,sending _document,3,jun,,3,0,1
19596,no,sending _document,6,jun,410.7708579,3,0,1
19597,no,sending _document,4,jun,418.6410201,4,0,1
19598,no,sending _document,21,may,312.8552758,1,0,1
19599,no,sending _document,23,may,310.0248509,3,0,0
19600,yes,cellular,14,jul,242.6354388,4,0,0
19601,yes,cellular,17,nov,500.3316978,1,2,0
19602,no,cellular,7,jul,248.9852971,5,0,1
19603,no,cellular,18,may,293.4927354,4,1,0
19604,no,cellular,25,aug,,4,0,0
19605,no,telephone,29,mar,,4,0,0
19606,no,cellular,20,apr,313.9966315,4,0,1
19607,no,cellular,7,may,277.3949706,2,0,0
19608,no,cellular,28,aug,,5,0,0
19609,no,cellular,16,mar,182.7839488,1,0,0
19610,no,sending _document,5,may,377.295238,3,0,1
19611,no,cellular,13,may,195.3250793,4,0,1
19612,no,cellular,15,jun,,1,0,0
19613,no,sending _document,13,may,290.5292435,1,0,0
19614,no,cellular,1,apr,,2,0,0
19615,no,cellular,19,aug,238.9048377,2,0,0
19616,no,cellular,30,apr,270.652832,1,1,0
19617,yes,cellular,20,apr,446.2392041,3,2,1
19618,no,cellular,7,aug,,2,0,0
19619,no,cellular,22,sep,373.8051685,2,1,1
19620,no,cellular,20,nov,261.887727,2,0,0
19621,yes,cellular,14,aug,,2,0,1
19622,no,cellular,15,may,269.3057585,2,0,0
19623,no,sending _document,5,jun,,1,0,0
19624,no,cellular,29,aug,,2,0,0
19625,no,telephone,28,jan,,1,0,0
19626,no,telephone,18,nov,442.9147053,3,8,1
19627,no,cellular,6,may,348.5147419,2,0,0
19628,no,cellular,19,nov,280.6053174,2,0,0
19629,no,sending _document,26,may,329.6348707,1,0,0
19630,yes,cellular,29,jan,407.2610848,1,0,1
19631,no,cellular,22,aug,259.9843129,4,0,1
19632,no,cellular,5,may,248.8049945,1,0,0
19633,yes,sending _document,18,jun,463.1179957,3,0,0
19634,no,cellular,13,may,286.0969496,1,2,0
19635,no,sending _document,9,may,391.8571196,1,0,1
19636,no,cellular,13,aug,249.5094086,7,0,0
19637,no,cellular,25,jul,320.1516134,4,0,0
19638,yes,telephone,14,jul,407.5083588,2,0,0
19639,no,cellular,21,nov,,2,0,0
19640,no,cellular,13,may,278.3175105,11,0,1
19641,no,sending _document,18,jun,,1,0,0
19642,no,cellular,25,aug,221.0881926,22,0,0
19643,no,telephone,24,jul,360.087406,4,0,1
19644,no,cellular,18,nov,337.5248964,1,0,0
19645,no,cellular,28,jul,99.84110348,6,0,1
19646,yes,cellular,28,jan,502.5657232,1,0,1
19647,no,cellular,13,may,376.3486184,1,0,0
19648,yes,cellular,6,feb,261.5288992,5,0,0
19649,no,cellular,16,jul,428.8130217,2,0,1
19650,no,cellular,5,feb,,2,0,0
19651,no,telephone,4,nov,228.4938357,1,0,0
19652,no,cellular,15,jul,267.0072769,4,0,1
19653,no,cellular,11,may,349.2268866,2,0,1
19654,no,cellular,25,aug,,8,0,0
19655,yes,cellular,8,jul,,1,0,0
19656,yes,cellular,30,jan,488.9305019,2,1,1
19657,no,sending _document,3,jun,363.2177863,3,0,1
19658,no,cellular,24,mar,314.7097232,2,0,0
19659,no,sending _document,23,may,258.4410429,2,0,0
19660,no,sending _document,5,oct,,1,0,0
19661,no,cellular,15,may,272.1828569,1,0,0
19662,yes,cellular,25,jul,435.3116908,8,0,1
19663,yes,cellular,19,nov,435.2393384,1,0,1
19664,no,sending _document,27,may,373.4093111,1,0,0
19665,no,cellular,16,apr,400.1186073,2,0,0
19666,no,cellular,28,aug,316.8139761,4,0,1
19667,no,cellular,29,jul,319.2496046,2,0,0
19668,no,cellular,10,nov,490.8331181,1,4,1
19669,no,cellular,14,may,284.2981941,2,0,0
19670,no,telephone,22,may,403.2323541,3,0,1
19671,no,sending _document,27,may,277.2002957,8,0,1
19672,no,sending _document,9,jun,218.9967437,1,0,0
19673,yes,cellular,17,apr,419.9936233,3,2,0
19674,no,sending _document,5,jun,,2,0,0
19675,no,telephone,27,apr,218.7065402,2,2,0
19676,no,cellular,30,apr,,3,0,0
19677,yes,sending _document,2,jun,389.3429308,1,0,0
19678,no,cellular,11,aug,89.2546301,3,0,0
19679,no,sending _document,21,may,339.5563644,2,0,1
19680,no,sending _document,20,may,243.4270302,1,0,1
19681,no,sending _document,9,may,227.3460152,2,0,0
19682,no,sending _document,15,may,324.8076077,1,0,0
19683,no,cellular,10,sep,262.4982223,1,0,0
19684,no,cellular,9,jul,,4,0,0
19685,no,sending _document,16,jun,195.042371,1,0,1
19686,no,cellular,31,jul,242.2508731,4,0,1
19687,no,sending _document,21,may,236.0030366,2,0,0
19688,no,sending _document,30,may,346.769952,9,0,1
19689,no,sending _document,27,may,,1,0,0
19690,no,cellular,19,nov,337.5610981,1,0,0
19691,no,cellular,12,aug,,9,0,1
19692,no,sending _document,28,may,323.4166428,10,0,0
19693,no,cellular,21,aug,,2,0,0
19694,no,cellular,22,may,154.155142,1,3,0
19695,no,sending _document,20,jun,374.8050242,10,0,1
19696,no,cellular,29,jan,254.8819327,1,3,0
19697,no,sending _document,27,may,,2,0,1
19698,no,cellular,20,apr,262.9569792,3,0,0
19699,no,cellular,8,aug,,2,0,0
19700,no,cellular,18,nov,227.7273958,1,0,0
19701,no,sending _document,2,jun,354.0226003,3,0,1
19702,no,cellular,7,aug,,1,2,0
19703,yes,cellular,26,jan,540.148246,4,4,1
19704,no,cellular,22,apr,224.3571264,1,0,0
19705,no,sending _document,19,may,381.4287769,5,0,1
19706,no,cellular,18,aug,212.8489584,4,0,1
19707,no,sending _document,12,may,487.698158,2,0,1
19708,no,cellular,19,nov,,5,0,1
19709,no,sending _document,9,may,235.3085778,2,0,0
19710,yes,cellular,16,jul,225.7869293,1,0,0
19711,no,cellular,16,apr,358.9484447,1,0,0
19712,yes,cellular,7,jul,419.392591,1,0,0
19713,no,cellular,7,jul,143.3370938,3,0,1
19714,no,cellular,6,may,329.2218859,4,1,0
19715,yes,cellular,6,may,416.9033877,1,0,0
19716,yes,sending _document,15,may,505.537008,3,0,1
19717,no,sending _document,27,may,302.5654193,1,0,1
19718,no,cellular,16,apr,303.1817534,2,6,0
19719,no,cellular,12,aug,,2,0,1
19720,no,cellular,17,nov,406.956884,1,0,0
19721,yes,telephone,30,jul,340.1309856,20,0,0
19722,no,cellular,11,may,234.4142716,1,0,0
19723,no,cellular,7,jul,,2,0,0
19724,no,cellular,28,jan,214.652842,3,0,0
19725,no,cellular,5,may,278.8418643,4,0,0
19726,no,cellular,18,mar,,2,6,0
19727,no,cellular,20,apr,303.5988831,3,1,0
19728,yes,sending _document,20,jun,375.2816664,10,0,1
19729,no,cellular,3,sep,327.4824562,1,7,1
19730,no,sending _document,20,may,,2,0,0
19731,no,cellular,24,dec,260.3954012,2,0,1
19732,yes,cellular,11,may,,3,1,1
19733,no,sending _document,30,may,446.4926443,2,0,1
19734,no,sending _document,20,jun,376.9854936,12,0,1
19735,yes,cellular,14,jul,386.8397531,2,0,0
19736,no,cellular,28,aug,331.7019395,17,0,0
19737,no,sending _document,29,may,386.1430295,10,0,1
19738,no,sending _document,20,may,327.6264686,2,0,0
19739,yes,sending _document,1,jun,564.3161625,1,2,1
19740,no,cellular,16,dec,243.1507736,1,2,0
19741,yes,cellular,12,may,332.8094007,3,0,1
19742,no,cellular,23,jul,214.5846987,1,0,0
19743,no,cellular,5,aug,300.9599043,1,0,0
19744,no,cellular,1,jun,,1,0,0
19745,no,cellular,17,apr,,1,0,1
19746,no,sending _document,16,may,,4,0,1
19747,no,telephone,2,feb,286.9584456,1,0,0
19748,no,sending _document,14,may,313.6215595,1,0,0
19749,no,cellular,10,mar,376.3790925,1,2,0
19750,no,sending _document,5,jun,,3,0,0
19751,no,cellular,18,feb,165.301943,1,0,1
19752,no,cellular,15,may,284.3082742,1,3,0
19753,no,cellular,30,apr,,2,0,0
19754,no,cellular,24,jul,327.9739601,1,0,0
19755,no,sending _document,19,may,295.6895927,2,0,0
19756,no,cellular,7,jul,441.7485566,4,0,0
19757,no,cellular,23,jul,242.9891955,1,0,0
19758,no,sending _document,13,may,,2,0,1
19759,no,cellular,20,apr,386.8409043,1,2,1
19760,no,cellular,16,apr,240.5147903,1,0,0
19761,no,sending _document,28,may,,2,0,0
19762,no,cellular,3,apr,296.1588405,2,0,0
19763,no,cellular,16,apr,327.1649934,2,3,0
19764,no,cellular,18,nov,300.3191078,1,2,0
19765,no,cellular,18,may,291.3033334,7,0,0
19766,yes,cellular,8,may,490.7898334,3,3,1
19767,no,cellular,17,apr,280.2002986,1,1,0
19768,no,cellular,18,may,355.7730536,2,0,1
19769,yes,cellular,17,nov,360.9811424,1,0,0
19770,no,cellular,20,apr,,1,0,0
19771,no,sending _document,6,jun,,2,0,0
19772,no,cellular,22,aug,,2,0,0
19773,no,sending _document,16,jun,248.3825235,5,0,1
19774,no,cellular,29,aug,232.1983353,15,0,0
19775,no,cellular,6,sep,,1,2,0
19776,no,telephone,23,oct,404.5629778,2,0,1
19777,no,cellular,4,feb,,2,2,1
19778,no,cellular,14,jul,,3,0,0
19779,no,cellular,28,aug,,19,0,0
19780,no,sending _document,9,jun,290.2340302,1,0,0
19781,no,cellular,21,jul,273.4438268,2,0,0
19782,no,cellular,2,feb,,5,0,0
19783,no,sending _document,21,may,,1,0,0
19784,no,cellular,24,jul,,1,0,0
19785,no,sending _document,6,may,363.7839294,1,0,0
19786,no,cellular,14,may,,2,0,0
19787,no,telephone,3,dec,293.303334,1,0,0
19788,yes,sending _document,6,jun,402.4383485,1,0,0
19789,no,cellular,20,aug,317.6127759,2,0,1
19790,no,sending _document,6,jun,293.9078941,1,0,0
19791,no,cellular,16,apr,263.4893965,4,0,0
19792,no,cellular,7,aug,242.962573,2,0,0
19793,no,telephone,30,jul,,2,0,0
19794,no,cellular,29,aug,232.1590242,4,0,0
19795,no,cellular,5,feb,327.0524373,9,1,0
19796,no,telephone,8,jul,,1,0,0
19797,yes,sending _document,28,may,361.9029517,2,0,0
19798,no,cellular,27,aug,314.9990784,6,0,1
19799,no,cellular,15,may,,2,0,0
19800,no,sending _document,28,may,361.243443,17,0,0
19801,no,cellular,18,aug,229.2500493,3,0,0
19802,no,telephone,9,sep,249.6192161,2,4,0
19803,no,cellular,10,jul,387.6606759,1,0,0
19804,no,sending _document,21,sep,,1,0,0
19805,no,cellular,30,apr,,2,0,0
19806,no,cellular,22,may,,1,0,0
19807,no,sending _document,30,jun,,1,0,0
19808,no,cellular,7,aug,232.899589,3,0,0
19809,no,cellular,15,jun,155.9554242,1,0,1
19810,no,sending _document,21,may,327.0795716,2,0,1
19811,no,cellular,3,jun,,2,0,0
19812,yes,cellular,16,apr,350.8442793,3,0,1
19813,no,cellular,5,aug,,1,2,0
19814,no,cellular,6,may,295.6172342,1,0,0
19815,no,sending _document,6,jun,,1,0,0
19816,no,cellular,23,sep,,2,2,0
19817,no,sending _document,11,jun,364.334067,1,0,0
19818,no,sending _document,30,may,264.6576445,1,0,0
19819,no,sending _document,14,may,336.6113416,1,0,0
19820,no,cellular,26,aug,,3,0,0
19821,no,sending _document,4,jun,355.8115571,2,0,0
19822,no,cellular,27,aug,,4,0,0
19823,no,cellular,15,may,,1,0,1
19824,no,cellular,12,aug,308.8234845,2,0,0
19825,no,cellular,20,apr,358.947158,3,5,0
19826,no,telephone,20,apr,268.9929611,2,3,0
19827,no,sending _document,9,jun,,1,0,0
19828,no,cellular,8,may,251.0145205,2,0,0
19829,no,telephone,12,nov,304.747649,1,3,0
19830,no,cellular,22,apr,,1,1,1
19831,no,cellular,21,nov,424.8976899,1,0,1
19832,no,sending _document,12,may,350.2395836,3,0,0
19833,yes,telephone,9,jul,292.4994195,8,0,0
19834,no,cellular,4,feb,,1,0,0
19835,no,cellular,22,aug,,1,0,0
19836,no,cellular,12,aug,,1,0,0
19837,yes,cellular,21,aug,238.0763733,2,0,0
19838,no,cellular,26,aug,278.2338462,6,0,1
19839,no,sending _document,13,may,399.0711549,1,0,0
19840,yes,cellular,29,jan,537.5865003,1,1,1
19841,no,cellular,9,mar,,1,0,0
19842,no,cellular,6,aug,227.2253161,1,0,0
19843,yes,telephone,8,jul,294.7510639,2,0,0
19844,no,cellular,5,aug,,1,0,0
19845,no,cellular,13,aug,385.9464758,3,10,1
19846,no,cellular,17,nov,383.4127502,1,2,1
19847,no,sending _document,26,may,343.4578843,3,0,1
19848,no,cellular,12,nov,,1,6,0
19849,yes,cellular,10,jul,277.0814688,2,0,0
19850,no,cellular,16,apr,319.0696238,2,0,0
19851,yes,cellular,5,aug,291.2628402,1,0,0
19852,no,cellular,14,apr,370.0278905,1,2,1
19853,no,sending _document,26,may,292.9200837,4,0,0
19854,no,cellular,10,nov,314.8375303,3,10,1
19855,no,sending _document,29,may,,3,0,1
19856,no,telephone,11,aug,257.4186837,6,0,0
19857,no,sending _document,16,jun,317.2903067,6,0,1
19858,no,cellular,5,may,,2,4,0
19859,yes,cellular,5,may,,3,1,1
19860,no,cellular,30,oct,,1,0,0
19861,no,cellular,28,aug,,2,0,0
19862,no,sending _document,21,may,260.3006658,2,0,0
19863,no,cellular,27,aug,195.8117176,4,0,1
19864,no,cellular,11,aug,264.9838351,2,8,0
19865,no,cellular,29,aug,,2,0,0
19866,no,cellular,22,jul,228.2793068,1,0,0
19867,no,cellular,5,feb,238.8130795,3,0,0
19868,no,sending _document,12,may,260.7287348,4,0,1
19869,yes,sending _document,6,may,,1,0,1
19870,no,sending _document,23,may,,2,0,1
19871,no,sending _document,6,jun,401.3321853,5,0,1
19872,no,sending _document,13,may,498.0758233,1,0,1
19873,yes,cellular,23,apr,378.4105247,16,0,0
19874,no,sending _document,9,jun,,1,0,0
19875,no,sending _document,14,may,331.2450402,2,0,0
19876,no,sending _document,27,jun,,1,0,0
19877,no,telephone,7,jul,,2,2,0
19878,yes,cellular,30,jan,213.9846212,2,0,0
19879,no,cellular,6,feb,292.9785531,1,0,0
19880,yes,sending _document,17,jun,343.5583405,6,0,1
19881,no,cellular,11,may,254.6612572,3,0,0
19882,no,cellular,16,apr,368.3633734,3,2,1
19883,no,cellular,7,may,235.1047289,2,0,0
19884,no,sending _document,8,may,,1,0,0
19885,no,sending _document,29,jun,399.4047102,1,6,0
19886,yes,cellular,8,apr,,1,1,1
19887,no,cellular,19,oct,228.8333266,1,20,0
19888,no,cellular,2,jun,346.1646876,1,0,0
19889,no,sending _document,29,may,335.3814774,1,0,1
19890,no,cellular,16,apr,265.3043587,2,5,0
19891,no,cellular,29,apr,255.2845623,7,0,0
19892,no,sending _document,30,may,,2,0,1
19893,no,telephone,20,apr,338.1807602,1,1,0
19894,no,cellular,27,aug,,3,0,0
19895,no,cellular,18,may,253.3576069,2,0,0
19896,no,sending _document,4,jun,,4,0,1
19897,no,cellular,16,sep,,2,0,0
19898,no,sending _document,28,may,362.1887685,2,0,0
19899,no,cellular,5,aug,419.9186534,1,0,1
19900,no,sending _document,9,may,359.3892805,1,0,1
19901,no,cellular,21,aug,270.3438575,8,0,0
19902,no,cellular,22,jun,,2,0,0
19903,no,sending _document,4,jun,280.7154205,1,0,0
19904,yes,cellular,23,jul,239.517368,1,0,0
19905,no,sending _document,13,may,367.123289,4,0,1
19906,no,cellular,13,aug,215.791169,2,0,0
19907,no,sending _document,21,may,251.6553687,2,0,0
19908,no,cellular,15,mar,,2,1,0
19909,yes,sending _document,6,may,432.5069633,3,0,1
19910,yes,sending _document,3,jul,400.7844322,2,0,1
19911,no,sending _document,15,may,,1,0,0
19912,no,cellular,7,may,337.1860266,1,0,1
19913,yes,cellular,18,nov,374.651293,2,1,0
19914,no,sending _document,12,aug,323.6500046,1,1,0
19915,no,cellular,13,may,304.2406399,3,0,0
19916,no,cellular,13,may,309.8302316,1,2,0
19917,no,cellular,31,jul,321.7526998,15,0,1
19918,no,sending _document,3,jun,228.4396088,3,0,1
19919,no,cellular,30,jul,156.0920086,2,0,0
19920,no,cellular,12,aug,,2,0,0
19921,no,cellular,4,feb,374.5380954,1,0,0
19922,yes,cellular,20,nov,337.6266257,1,0,0
19923,no,cellular,25,nov,252.8557848,1,0,0
19924,no,cellular,19,nov,,1,0,0
19925,no,cellular,28,aug,210.0704483,2,0,0
19926,no,cellular,10,nov,367.2994714,1,0,1
19927,yes,sending _document,13,may,404.3453887,5,0,0
19928,no,sending _document,18,jun,280.0087842,2,0,0
19929,no,telephone,7,may,394.1434214,3,5,1
19930,no,cellular,3,jun,198.0023437,1,1,1
19931,no,telephone,31,jul,254.8161886,9,0,1
19932,no,sending _document,3,jun,281.4562786,2,0,0
19933,no,cellular,7,may,291.3813818,1,0,0
19934,no,sending _document,5,may,275.8843501,1,0,0
19935,no,cellular,25,jul,,2,0,0
19936,no,sending _document,13,may,228.4761964,1,0,0
19937,no,cellular,3,jun,,2,1,0
19938,yes,sending _document,4,jul,296.2392013,1,0,1
19939,no,cellular,13,may,381.7160323,1,0,1
19940,no,cellular,2,feb,418.4814547,1,4,0
19941,no,cellular,17,apr,289.106565,1,1,0
19942,no,cellular,18,jul,,10,0,0
19943,no,telephone,13,may,348.4575716,1,2,0
19944,no,sending _document,6,jun,,2,0,0
19945,no,sending _document,13,may,,1,0,1
19946,no,cellular,14,aug,,6,0,0
19947,no,sending _document,18,jun,,2,0,0
19948,yes,cellular,21,nov,,1,0,1
19949,no,cellular,7,aug,,3,0,0
19950,yes,cellular,15,may,446.4952426,3,0,1
19951,yes,cellular,7,apr,369.1672903,1,0,0
19952,yes,cellular,20,apr,505.7671324,2,0,1
19953,no,cellular,7,may,331.3248039,2,1,0
19954,no,sending _document,27,may,436.4039352,1,0,1
19955,no,cellular,11,aug,363.797689,2,1,1
19956,no,cellular,7,aug,319.690131,1,0,0
19957,no,cellular,14,jul,272.7537439,7,0,1
19958,yes,sending _document,4,jun,,6,0,1
19959,no,telephone,14,jun,228.1845353,5,4,0
19960,no,cellular,21,aug,,2,0,0
19961,no,cellular,31,jul,215.0353314,3,0,0
19962,no,cellular,28,jan,,2,0,0
19963,yes,cellular,16,jul,357.0114157,1,0,0
19964,no,cellular,14,may,242.4592368,1,1,0
19965,no,cellular,12,aug,,2,0,0
19966,yes,cellular,16,jul,240.4096328,5,0,0
19967,no,cellular,18,may,301.2481949,2,3,0
19968,no,cellular,11,may,278.8661019,1,1,0
19969,no,cellular,13,may,277.2665492,2,0,0
19970,no,cellular,29,apr,254.6786131,2,2,0
19971,no,sending _document,6,jun,171.1296566,5,0,0
19972,no,cellular,16,apr,269.5890439,2,1,0
19973,no,cellular,29,jan,276.1420489,1,0,0
19974,no,cellular,7,aug,,2,0,0
19975,yes,sending _document,26,jun,368.8881889,1,0,0
19976,no,cellular,20,aug,,2,0,0
19977,no,cellular,3,feb,,1,3,0
19978,yes,cellular,27,may,477.5211565,2,1,1
19979,yes,sending _document,6,jun,489.9621606,2,0,1
19980,no,cellular,14,aug,108.8349773,2,0,0
19981,no,cellular,20,apr,292.629888,3,1,0
19982,no,sending _document,21,may,371.9549764,11,0,0
19983,no,sending _document,20,jun,389.6059832,2,0,0
19984,no,sending _document,3,jun,360.183582,2,0,0
19985,no,cellular,6,may,328.9098646,1,1,0
19986,no,telephone,14,apr,241.3286472,3,0,0
19987,no,cellular,22,oct,291.884195,2,0,0
19988,yes,cellular,4,jun,267.4904122,1,2,0
19989,no,cellular,13,aug,226.7388672,2,0,0
19990,no,sending _document,16,jun,381.0573043,3,0,1
19991,no,cellular,18,nov,273.9105545,2,0,0
19992,no,cellular,27,feb,,3,0,0
19993,no,sending _document,27,may,346.5564645,1,0,1
19994,no,sending _document,5,jun,298.4449295,1,0,0
19995,no,sending _document,13,may,356.9316838,1,0,0
19996,no,cellular,12,aug,265.8242945,2,0,0
19997,yes,cellular,4,feb,,2,0,1
