age,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
42,cellular,63,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
53,cellular,150,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
54,cellular,258,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
28,telephone,166,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,cellular,100,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
45,cellular,174,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
30,cellular,327,2,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
55,cellular,182,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no
45,cellular,158,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,cellular,418,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
54,cellular,725,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
43,telephone,181,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
28,cellular,120,3,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,yes
33,cellular,244,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
48,telephone,94,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
36,telephone,128,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,cellular,256,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,yes
42,cellular,153,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
24,cellular,393,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
33,cellular,44,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
34,telephone,75,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
56,telephone,400,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
52,cellular,211,1,3,4,success,-1.8,93.876,-40,0.677,5008.7,yes
29,cellular,106,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
54,cellular,796,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
43,telephone,246,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
60,cellular,181,3,6,1,success,-1.8,93.876,-40,0.699,5008.7,yes
49,cellular,602,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
51,cellular,59,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
34,cellular,351,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
32,cellular,77,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,cellular,429,1,999,3,failure,-1.8,93.876,-40,0.695,5008.7,no
54,cellular,296,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
31,cellular,90,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
35,cellular,104,4,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
44,telephone,109,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
63,cellular,83,4,999,0,nonexistent,-3,92.713,-33,0.706,5023.5,no
28,cellular,175,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
56,cellular,122,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,cellular,32,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
33,telephone,405,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
25,cellular,835,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
44,cellular,130,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
54,cellular,252,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,telephone,19,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
54,telephone,152,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,cellular,158,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
46,cellular,243,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
57,telephone,203,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
30,cellular,214,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
54,cellular,281,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
48,cellular,141,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
28,cellular,171,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
37,cellular,386,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
40,telephone,319,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
28,cellular,402,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
41,telephone,95,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
27,telephone,471,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
45,cellular,49,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
45,cellular,305,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
43,telephone,169,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
35,cellular,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36,cellular,279,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
47,cellular,472,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
57,cellular,231,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
27,telephone,215,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
64,cellular,252,4,999,0,nonexistent,-2.9,92.201,-31.4,0.849,5076.2,yes
29,telephone,118,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
45,cellular,225,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
26,cellular,314,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
54,telephone,184,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
29,telephone,83,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
39,telephone,726,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
46,telephone,89,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,telephone,203,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,cellular,320,1,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,no
59,cellular,1019,2,2,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes
56,telephone,69,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
33,cellular,590,9,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
51,cellular,50,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
59,cellular,258,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
31,cellular,537,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
46,cellular,235,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21,cellular,89,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,cellular,90,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
46,cellular,89,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
24,cellular,39,17,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,cellular,204,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
32,cellular,205,4,999,1,failure,-3,92.713,-33,0.706,5023.5,yes
35,cellular,36,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
32,cellular,66,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
34,telephone,157,5,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
47,cellular,208,4,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
60,cellular,99,2,999,2,failure,-3.4,92.379,-29.8,0.768,5017.5,no
43,cellular,388,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
58,telephone,88,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,no
31,cellular,114,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
38,cellular,121,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
35,cellular,304,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
34,cellular,80,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
31,cellular,75,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,cellular,329,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
49,telephone,124,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,telephone,59,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,cellular,180,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
45,telephone,83,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
58,telephone,159,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
46,telephone,81,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
56,cellular,144,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
28,cellular,186,2,999,0,nonexistent,-1.8,92.843,-50,1.64,5099.1,no
38,telephone,159,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32,cellular,97,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
36,cellular,174,1,3,1,success,-2.9,92.963,-40.8,1.266,5076.2,yes
27,telephone,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,cellular,996,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
40,cellular,815,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
31,telephone,208,1,999,0,nonexistent,-1.7,94.055,-39.8,0.723,4991.6,yes
45,cellular,300,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
49,cellular,532,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
52,telephone,31,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,cellular,70,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2,no
26,telephone,588,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
48,cellular,267,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
32,telephone,805,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
34,cellular,127,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
35,telephone,159,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,telephone,619,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
53,cellular,1468,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,yes
44,telephone,112,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
53,cellular,159,2,3,1,success,-2.9,92.201,-31.4,0.838,5076.2,no
39,cellular,125,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
38,cellular,166,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
33,cellular,274,2,12,2,success,-1.7,94.055,-39.8,0.767,4991.6,yes
37,cellular,69,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
29,cellular,225,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
33,cellular,126,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
33,cellular,406,2,999,1,failure,-1.8,92.843,-50,1.614,5099.1,yes
28,cellular,317,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
26,cellular,111,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
35,cellular,131,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
46,telephone,193,7,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
43,telephone,99,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
45,cellular,582,1,3,1,success,-1.8,92.893,-46.2,1.259,5099.1,yes
50,telephone,224,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
42,cellular,378,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
28,telephone,168,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
36,cellular,263,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
28,telephone,149,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
49,telephone,801,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,yes
25,telephone,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,cellular,86,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
36,telephone,60,16,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
34,cellular,420,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
34,cellular,145,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
56,telephone,252,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
34,cellular,96,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
28,telephone,273,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
52,telephone,10,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
38,cellular,309,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
32,cellular,24,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
55,cellular,96,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
33,cellular,189,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
33,telephone,365,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
48,telephone,63,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
36,cellular,90,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,telephone,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,telephone,231,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
29,cellular,83,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
55,cellular,52,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
53,telephone,233,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
28,cellular,156,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,telephone,130,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
38,cellular,150,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,cellular,79,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
55,telephone,113,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,telephone,151,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
33,cellular,69,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
33,cellular,384,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
48,cellular,477,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
57,cellular,113,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
46,cellular,246,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
52,cellular,495,1,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
32,cellular,253,1,4,2,success,-2.9,92.201,-31.4,0.884,5076.2,yes
27,cellular,96,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
41,cellular,463,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes
38,cellular,130,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
31,telephone,237,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
33,cellular,320,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
27,telephone,395,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,cellular,83,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
36,cellular,91,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
38,cellular,814,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
50,cellular,59,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
54,telephone,464,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
72,cellular,152,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,no
48,cellular,227,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
54,telephone,100,17,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
31,cellular,166,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
50,cellular,673,6,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes
40,telephone,154,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
29,cellular,171,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
68,telephone,201,1,999,1,failure,-3.4,92.379,-29.8,0.788,5017.5,no
47,cellular,108,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,telephone,66,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
34,cellular,198,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
52,telephone,68,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
30,cellular,157,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
37,cellular,89,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
32,cellular,384,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes
43,cellular,36,5,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
31,telephone,350,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
29,cellular,326,3,999,0,nonexistent,-2.9,92.469,-33.6,0.996,5076.2,no
34,telephone,122,16,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
47,cellular,146,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
38,cellular,7,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
42,cellular,154,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,cellular,630,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,yes
55,telephone,89,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
46,cellular,124,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
50,telephone,152,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,telephone,549,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
34,cellular,52,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
26,telephone,201,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
34,telephone,252,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,telephone,131,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
27,cellular,234,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
38,cellular,119,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
45,telephone,240,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,telephone,281,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
31,cellular,172,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
29,telephone,73,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
41,telephone,160,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
45,telephone,122,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
32,cellular,160,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
38,telephone,204,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
52,telephone,147,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
37,cellular,200,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
33,cellular,124,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
57,cellular,161,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
33,telephone,702,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,telephone,327,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
31,cellular,163,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
49,telephone,144,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,cellular,16,6,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
55,telephone,14,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
42,cellular,146,4,999,0,nonexistent,-2.9,92.201,-31.4,0.834,5076.2,no
29,cellular,758,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
51,telephone,531,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,cellular,77,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
45,cellular,623,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
41,cellular,12,13,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
44,cellular,121,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
66,cellular,110,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
39,cellular,198,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
47,telephone,170,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,cellular,273,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
25,cellular,184,1,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,yes
58,cellular,160,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,no
71,cellular,193,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
48,cellular,530,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
30,cellular,194,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
24,cellular,200,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
27,cellular,156,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
45,cellular,980,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,yes
29,telephone,805,1,999,0,nonexistent,-3,92.713,-33,0.714,5023.5,yes
26,cellular,176,2,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
36,telephone,378,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
54,cellular,300,5,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
54,cellular,346,1,999,0,nonexistent,-3,92.713,-33,0.721,5023.5,yes
42,telephone,300,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
49,cellular,383,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
28,telephone,1195,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
52,telephone,208,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
26,cellular,400,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
54,cellular,616,3,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
58,cellular,81,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
28,telephone,478,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,telephone,107,2,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,no
48,cellular,409,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
28,cellular,491,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
37,telephone,145,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
31,cellular,173,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
41,cellular,50,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
52,telephone,80,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
35,telephone,102,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
40,cellular,275,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
32,telephone,562,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
24,cellular,91,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
39,cellular,291,3,999,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6,yes
73,cellular,209,2,999,1,failure,-1.8,93.369,-34.8,0.646,5008.7,no
28,cellular,261,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
29,cellular,264,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
43,cellular,128,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
31,cellular,207,5,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
41,cellular,121,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
61,cellular,118,2,999,0,nonexistent,-1.8,93.075,-47.1,1.384,5099.1,no
30,cellular,173,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
50,cellular,600,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
30,cellular,244,3,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
43,cellular,458,6,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,yes
32,telephone,87,5,999,0,nonexistent,-3,92.713,-33,0.715,5023.5,no
47,cellular,504,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
43,cellular,161,3,13,1,success,-2.9,92.201,-31.4,0.838,5076.2,no
34,telephone,309,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
52,cellular,171,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,telephone,163,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,telephone,259,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,cellular,175,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
30,cellular,608,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
47,cellular,202,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
44,cellular,116,5,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
33,cellular,233,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,yes
43,telephone,456,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
39,cellular,151,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
42,cellular,295,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
55,cellular,139,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
56,cellular,87,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
66,cellular,881,3,999,1,failure,-1.8,93.369,-34.8,0.646,5008.7,yes
30,cellular,178,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
34,telephone,37,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
